"id","subdistrict_id","postcode"
"8376","5325","57438"
"8383","5326","57211"
"8386","5326","57212"
"8385","5326","57213"
"8387","5326","57214"
"8384","5326","57215"
"8382","5326","57216"
"8388","5327","57262"
"8389","5328","57274"
"8390","5329","57254"
"8391","5330","57256"
"8392","5331","57275"
"8393","5332","57292"
"8394","5333","57276"
"8395","5334","57282"
"8396","5335","57271"
"8397","5336","57252"
"8398","5337","57283"
"8399","5338","57253"
"8400","5339","57293"
"8401","5340","57281"
"8402","5341","57263"
"8403","5342","57272"
"8404","5343","57277"
"8405","5344","57261"
"8407","5345","57221"
"8406","5345","57222"
"8412","5346","57511"
"8415","5346","57512"
"8413","5346","57513"
"8411","5346","57514"
"8414","5346","57516"
"8409","5346","57519"
"8410","5346","57524"
"8408","5346","57551"
"8416","5347","57563"
"8417","5348","57554"
"8418","5349","57571"
"8420","5350","57513"
"8419","5350","57555"
"8421","5351","57561"
"8422","5352","57562"
"8423","5353","57556"
"8425","5354","57521"
"8426","5354","57527"
"8424","5354","57528"
"8427","5355","57557"
"8428","5356","57552"
"8431","5357","57161"
"8433","5357","57163"
"8435","5357","57164"
"8432","5357","57165"
"8430","5357","57166"
"8434","5357","57168"
"8429","5357","57169"
"8438","5358","57611"
"8437","5358","57612"
"8439","5358","57613"
"8440","5358","57614"
"8436","5358","57615"
"8441","5359","57673"
"8442","5360","57674"
"8443","5361","57697"
"8444","5362","57663"
"8445","5363","57683"
"8446","5364","57678"
"8447","5365","57675"
"8448","5366","57693"
"8449","5367","57692"
"8450","5368","57691"
"8451","5369","57677"
"8452","5370","57696"
"8453","5371","57662"
"8454","5372","57681"
"8455","5373","57671"
"8456","5374","57664"
"8457","5375","57695"
"8458","5376","57652"
"8459","5377","57682"
"8460","5378","57694"
"8461","5379","57672"
"8462","5380","57661"
"8463","5381","57698"
"8464","5382","57678"
"8465","5383","98416"
"8466","5384","98471"
"8467","5385","98472"
"8468","5386","98451"
"8469","5387","98473"
"8470","5388","98452"
"8471","5389","98473"
"8472","5390","98457"
"8473","5391","98453"
"8474","5392","98473"
"8475","5393","98456"
"8476","5394","98471"
"8477","5395","98452"
"8478","5396","98412"
"8479","5397","98418"
"8480","5398","98413"
"8481","5399","98419"
"8482","5400","98451"
"8483","5401","98452"
"8484","5402","98453"
"8485","5403","98472"
"8486","5404","98453"
"8487","5405","98471"
"8488","5406","98457"
"8489","5407","98472"
"8490","5408","98451"
"8491","5409","98417"
"8492","5410","98411"
"8493","5411","98419"
"8494","5412","98414"
"8495","5413","98415"
"8496","5414","98611"
"8497","5415","98661"
"8498","5416","98662"
"8499","5417","98652"
"8500","5418","98662"
"8501","5419","98611"
"8502","5420","98662"
"8503","5421","98652"
"8504","5422","98661"
"8505","5423","98652"
"8506","5424","98662"
"8507","5425","98661"
"8508","5426","98652"
"8509","5427","98652"
"8510","5428","98611"
"8511","5429","98662"
"8512","5430","98661"
"8513","5431","98654"
"8514","5432","98656"
"8515","5433","98653"
"8516","5434","98655"
"8517","5435","98654"
"8518","5436","98655"
"8519","5437","98653"
"8520","5438","98481"
"8521","5439","98483"
"8522","5440","98483"
"8523","5441","98483"
"8524","5442","98484"
"8525","5443","98482"
"8526","5444","98481"
"8527","5445","98482"
"8528","5446","98482"
"8529","5447","98481"
"8530","5448","98482"
"8531","5449","98483"
"8532","5450","98483"
"8533","5451","98481"
"8534","5452","98481"
"8535","5453","98481"
"8536","5454","98484"
"8537","5455","98483"
"8538","5456","98482"
"8539","5457","98484"
"8540","5458","98484"
"8541","5459","98481"
"8542","5460","98482"
"8543","5461","98484"
"8544","5462","98454"
"8545","5463","98463"
"8546","5463","98652"
"8547","5464","98463"
"8548","5465","98462"
"8549","5466","98461"
"8550","5467","98461"
"8551","5468","98455"
"8552","5469","98455"
"8553","5470","98455"
"8554","5471","98461"
"8555","5472","98454"
"8556","5473","98456"
"8557","5474","98454"
"8558","5475","98454"
"8559","5476","98456"
"8560","5477","98462"
"8561","5478","98462"
"8562","5479","98462"
"8563","5480","98462"
"8564","5481","98461"
"8565","5482","98461"
"8566","5483","98461"
"8567","5484","98461"
"8568","5485","98461"
"8569","5486","98461"
"8570","5487","98461"
"8571","5488","98461"
"8572","5489","98461"
"8573","5490","98455"
"8574","5491","98454"
"8575","5492","98455"
"8576","5493","98454"
"8577","5494","98463"
"8578","5495","98364"
"8579","5496","98365"
"8580","5497","98363"
"8581","5498","98363"
"8582","5499","98364"
"8583","5500","98363"
"8584","5501","98373"
"8585","5502","98365"
"8586","5503","98373"
"8587","5504","98364"
"8588","5505","98363"
"8589","5506","98373"
"8590","5507","98364"
"8591","5508","98363"
"8592","5509","98365"
"8593","5510","98364"
"8594","5511","98373"
"8595","5512","98365"
"8596","5513","98365"
"8597","5514","98373"
"8598","5515","98363"
"8599","5516","98365"
"8600","5517","98364"
"8601","5518","98365"
"8602","5519","98361"
"8603","5520","98361"
"8604","5521","98362"
"8605","5522","98362"
"8606","5523","98362"
"8607","5524","98362"
"8608","5525","98361"
"8609","5526","98371"
"8610","5527","98354"
"8611","5528","98372"
"8612","5529","98353"
"8613","5530","98355"
"8614","5531","98352"
"8615","5532","98357"
"8616","5533","98358"
"8618","5534","98315"
"8617","5534","98356"
"8619","5535","98359"
"8622","5536","98311"
"8621","5536","98312"
"8620","5536","98314"
"8623","5537","98315"
"8624","5538","98311"
"8625","5538","98313"
"8626","5539","98315"
"8627","5540","98357"
"8628","5541","98315"
"8629","5541","98354"
"8630","5542","98362"
"8631","5543","98354"
"8632","5544","98358"
"8633","5545","98359"
"8634","5546","98357"
"8635","5547","98354"
"8636","5548","98354"
"8637","5549","98315"
"8638","5550","98359"
"8639","5551","98355"
"8640","5552","98355"
"8641","5553","98355"
"8642","5554","98473"
"8643","5555","98371"
"8644","5556","98372"
"8645","5557","98474"
"8646","5558","98371"
"8647","5559","98473"
"8648","5560","98474"
"8649","5561","98473"
"8650","5562","98473"
"8651","5563","98371"
"8652","5564","98372"
"8653","5565","98372"
"8654","5566","98473"
"8655","5567","98473"
"8656","5568","98372"
"8657","5569","98372"
"8658","5570","98473"
"8659","5571","98371"
"8660","5572","98472"
"8661","5573","98473"
"8662","5574","98473"
"8663","5575","98473"
"8664","5576","98473"
"8665","5577","98361"
"8666","5578","98362"
"8667","5579","98361"
"8668","5580","98361"
"8669","5581","98362"
"8670","5582","98463"
"8671","5583","98463"
"8672","5584","98463"
"8673","5585","98463"
"8676","5586","50261"
"8682","5586","50262"
"8680","5586","50263"
"8674","5586","50264"
"8679","5586","50265"
"8675","5586","50266"
"8677","5586","50267"
"8678","5586","50268"
"8681","5586","50269"
"8689","5587","50252"
"8686","5587","50253"
"8684","5587","50254"
"8687","5587","50255"
"8685","5587","50256"
"8683","5587","50257"
"8688","5587","50614"
"8692","5588","50231"
"8693","5588","50232"
"8691","5588","50233"
"8690","5588","50235"
"8694","5588","50237"
"8700","5589","50162"
"8699","5589","50163"
"8696","5589","50164"
"8698","5589","50166"
"8701","5589","50174"
"8695","5589","50248"
"8697","5589","50249"
"8706","5590","50111"
"8708","5590","50112"
"8707","5590","50113"
"8702","5590","50115"
"8705","5590","50116"
"8703","5590","50117"
"8709","5590","50118"
"8704","5590","50231"
"8717","5591","50221"
"8712","5591","50222"
"8710","5591","50223"
"8715","5591","50224"
"8716","5591","50225"
"8718","5591","50226"
"8713","5591","50227"
"8714","5591","50228"
"8711","5591","50229"
"8722","5592","50211"
"8725","5592","50212"
"8724","5592","50213"
"8728","5592","50214"
"8727","5592","50215"
"8719","5592","50216"
"8726","5592","50217"
"8720","5592","50219"
"8721","5592","50275"
"8723","5592","50519"
"8733","5593","50181"
"8732","5593","50183"
"8734","5593","50184"
"8735","5593","50185"
"8731","5593","50187"
"8736","5593","50188"
"8730","5593","50189"
"8729","5593","50211"
"8737","5593","50244"
"8744","5594","50113"
"8741","5594","50192"
"8742","5594","50194"
"8745","5594","50196"
"8740","5594","50197"
"8739","5594","50198"
"8743","5594","50199"
"8738","5594","50246"
"8746","5595","50141"
"8753","5595","50144"
"8749","5595","50145"
"8751","5595","50146"
"8752","5595","50147"
"8747","5595","50148"
"8748","5595","50149"
"8750","5595","50183"
"8759","5596","50241"
"8758","5596","50242"
"8760","5596","50244"
"8754","5596","50245"
"8755","5596","50246"
"8757","5596","50248"
"8756","5596","50249"
"8769","5597","50131"
"8771","5597","50132"
"8766","5597","50133"
"8768","5597","50134"
"8762","5597","50135"
"8770","5597","50137"
"8761","5597","50138"
"8767","5597","50139"
"8765","5597","50188"
"8764","5597","50241"
"8763","5597","50613"
"8777","5598","50122"
"8775","5598","50123"
"8774","5598","50124"
"8779","5598","50125"
"8772","5598","50126"
"8778","5598","50227"
"8776","5598","50228"
"8773","5598","50232"
"8786","5599","50171"
"8787","5599","50172"
"8782","5599","50173"
"8788","5599","50174"
"8780","5599","50175"
"8783","5599","50176"
"8785","5599","50177"
"8784","5599","50178"
"8781","5599","50179"
"8794","5600","50271"
"8793","5600","50272"
"8791","5600","50273"
"8790","5600","50274"
"8797","5600","50275"
"8796","5600","50276"
"8789","5600","50277"
"8792","5600","50278"
"8795","5600","50279"
"8798","5601","50151"
"8799","5601","50152"
"8802","5601","50154"
"8800","5601","50155"
"8801","5601","50156"
"8803","5601","50181"
"8804","5601","50185"
"8810","5602","59411"
"8814","5602","59412"
"8806","5602","59413"
"8815","5602","59414"
"8813","5602","59415"
"8809","5602","59416"
"8811","5602","59417"
"8807","5602","59418"
"8808","5602","59419"
"8812","5602","59431"
"8805","5602","59432"
"8816","5603","59453"
"8817","5604","59461"
"8818","5605","59455"
"8819","5606","59463"
"8820","5607","59454"
"8821","5608","59465"
"8822","5609","59452"
"8823","5610","59466"
"8824","5611","59462"
"8825","5612","59464"
"8826","5613","59462"
"8827","5614","59453"
"8830","5615","59421"
"8828","5615","59422"
"8833","5615","59423"
"8834","5615","59424"
"8831","5615","59425"
"8835","5615","59426"
"8837","5615","59427"
"8832","5615","59428"
"8829","5615","59429"
"8836","5615","59451"
"8838","5616","59452"
"8839","5617","59454"
"8841","5618","59311"
"8840","5618","59312"
"8843","5618","59313"
"8845","5618","59314"
"8846","5618","59315"
"8842","5618","59316"
"8844","5618","59317"
"8848","5618","59318"
"8847","5618","59319"
"8849","5619","59353"
"8850","5620","59382"
"8851","5621","59381"
"8852","5622","59372"
"8853","5623","59333"
"8860","5624","59341"
"8859","5624","59342"
"8854","5624","59343"
"8858","5624","59344"
"8856","5624","59346"
"8855","5624","59347"
"8861","5624","59348"
"8857","5624","59349"
"8862","5625","59332"
"8865","5626","59321"
"8867","5626","59322"
"8866","5626","59323"
"8869","5626","59324"
"8863","5626","59325"
"8868","5626","59326"
"8864","5626","59327"
"8871","5627","51111"
"8874","5627","51112"
"8870","5627","51113"
"8873","5627","51116"
"8872","5627","51117"
"8875","5627","51151"
"8877","5628","51132"
"8878","5628","51133"
"8879","5628","51134"
"8880","5628","51135"
"8881","5628","51138"
"8876","5628","51139"
"8887","5629","51122"
"8882","5629","51123"
"8885","5629","51124"
"8884","5629","51127"
"8883","5629","51128"
"8886","5629","51129"
"8893","5630","51141"
"8888","5630","51143"
"8892","5630","51146"
"8891","5630","51147"
"8889","5630","51148"
"8890","5630","51149"
"8894","5631","53163"
"8895","5632","53192"
"8897","5633","53126"
"8896","5633","53151"
"8898","5634","53162"
"8899","5635","53165"
"8900","5636","53174"
"8901","5637","53191"
"8902","5638","53161"
"8903","5639","53172"
"8904","5640","53152"
"8905","5641","53182"
"8906","5642","53194"
"8907","5643","53177"
"8908","5644","53164"
"8909","5645","53171"
"8910","5646","53175"
"8911","5647","53173"
"8912","5648","53181"
"8913","5649","53193"
"8914","5650","53195"
"8915","5651","53183"
"8916","5652","53196"
"8917","5653","53176"
"8920","5654","53131"
"8921","5654","53132"
"8918","5654","53133"
"8924","5654","53134"
"8922","5654","53135"
"8919","5654","53136"
"8923","5654","53137"
"8929","5655","53141"
"8927","5655","53142"
"8926","5655","53144"
"8930","5655","53145"
"8925","5655","53146"
"8928","5655","53147"
"8935","5656","53111"
"8933","5656","53112"
"8931","5656","53113"
"8934","5656","53114"
"8936","5656","53115"
"8932","5656","53116"
"8937","5657","53121"
"8939","5657","53122"
"8940","5657","53123"
"8941","5657","53124"
"8942","5657","53125"
"8938","5657","53127"
"8946","5658","51211"
"8947","5658","51212"
"8944","5658","51214"
"8945","5658","51215"
"8943","5658","51216"
"8948","5659","51254"
"8949","5660","51274"
"8950","5661","51255"
"8951","5662","51281"
"8952","5663","51271"
"8953","5664","51273"
"8954","5665","51262"
"8955","5666","51272"
"8956","5667","51261"
"8957","5668","51252"
"8958","5669","51253"
"8960","5670","51271"
"8959","5670","51281"
"8961","5671","51261"
"8962","5672","51262"
"8971","5673","58211"
"8969","5673","58212"
"8967","5673","58213"
"8966","5673","58214"
"8970","5673","58215"
"8965","5673","58216"
"8968","5673","58217"
"8964","5673","58218"
"8963","5673","58219"
"8972","5674","58253"
"8973","5675","58262"
"8974","5676","58257"
"8975","5677","58261"
"8976","5678","58255"
"8977","5679","58254"
"8978","5680","58256"
"8979","5681","58252"
"8980","5682","58311"
"8982","5682","58312"
"8983","5682","58313"
"8984","5682","58314"
"8981","5682","58315"
"8985","5683","58384"
"8986","5684","58372"
"8987","5685","58381"
"8988","5686","58383"
"8989","5687","58382"
"8990","5688","58371"
"8995","5689","62111"
"8996","5689","62112"
"8994","5689","62113"
"8993","5689","62114"
"8997","5689","62115"
"8991","5689","62118"
"8992","5689","62119"
"8999","5690","62168"
"8998","5690","62182"
"9000","5691","62192"
"9001","5692","62172"
"9002","5693","62171"
"9003","5694","62152"
"9004","5695","62193"
"9005","5696","62181"
"9006","5697","62164"
"9007","5698","62195"
"9008","5699","62194"
"9009","5700","62153"
"9010","5701","62168"
"9011","5702","62167"
"9012","5703","62154"
"9013","5704","62165"
"9014","5705","62162"
"9015","5706","62161"
"9016","5707","62183"
"9017","5708","62191"
"9018","5709","62166"
"9019","5710","62184"
"9020","5711","62155"
"9021","5711","62191"
"9022","5712","62164"
"9023","5713","62167"
"9024","5714","62183"
"9025","5715","62172"
"9027","5716","62152"
"9026","5716","62154"
"9035","5717","52211"
"9029","5717","52212"
"9036","5717","52213"
"9034","5717","52214"
"9030","5717","52215"
"9028","5717","52216"
"9031","5717","52217"
"9033","5717","52218"
"9032","5717","52219"
"9037","5718","52265"
"9038","5719","52274"
"9039","5720","52253"
"9040","5721","52273"
"9041","5722","52261"
"9042","5723","52264"
"9043","5724","52263"
"9044","5725","52262"
"9045","5726","52255"
"9046","5727","52276"
"9047","5728","52275"
"9048","5729","52272"
"9049","5730","52266"
"9050","5731","52254"
"9051","5732","52271"
"9054","5733","52221"
"9053","5733","52222"
"9052","5733","52252"
"9057","5734","59511"
"9056","5734","59512"
"9061","5734","59513"
"9058","5734","59514"
"9060","5734","59515"
"9059","5734","59516"
"9055","5734","59517"
"9063","5735","59511"
"9062","5735","59552"
"9064","5736","59573"
"9065","5737","59581"
"9066","5738","59565"
"9067","5739","59561"
"9068","5740","59566"
"9069","5741","59582"
"9070","5742","59583"
"9071","5743","59567"
"9072","5744","59563"
"9073","5745","59554"
"9074","5746","59571"
"9075","5747","59583"
"9083","5748","51311"
"9076","5748","51312"
"9084","5748","51313"
"9078","5748","51314"
"9080","5748","51315"
"9081","5748","51316"
"9079","5748","51317"
"9082","5748","51318"
"9077","5748","51319"
"9085","5749","51381"
"9086","5750","51371"
"9087","5751","51352"
"9088","5752","51356"
"9089","5753","51372"
"9090","5754","51383"
"9091","5755","51361"
"9092","5756","51351"
"9093","5757","51364"
"9094","5758","51357"
"9095","5759","51362"
"9096","5760","51363"
"9097","5761","51355"
"9098","5762","51353"
"9099","5763","51357"
"9100","5764","51356"
"9102","5765","51319"
"9101","5765","51354"
"9103","5766","51382"
"9104","5767","51372"
"9105","5767","51382"
"9112","5768","59111"
"9111","5768","59112"
"9114","5768","59113"
"9106","5768","59114"
"9113","5768","59115"
"9108","5768","59116"
"9109","5768","59117"
"9110","5768","59118"
"9107","5768","59119"
"9115","5769","59186"
"9116","5770","59157"
"9117","5771","59158"
"9118","5772","59173"
"9119","5773","59162"
"9120","5774","59156"
"9121","5775","59184"
"9122","5776","59182"
"9123","5777","59185"
"9124","5778","59171"
"9125","5779","59163"
"9126","5780","59154"
"9127","5781","59183"
"9128","5782","59172"
"9129","5783","59174"
"9130","5784","59155"
"9131","5785","59161"
"9132","5786","59153"
"9133","5787","59152"
"9134","5788","59181"
"9141","5789","52311"
"9138","5789","52312"
"9140","5789","52313"
"9137","5789","52314"
"9142","5789","52315"
"9139","5789","52316"
"9143","5789","52317"
"9136","5789","52318"
"9135","5789","52319"
"9144","5790","52364"
"9145","5791","52352"
"9146","5792","52356"
"9147","5793","52365"
"9148","5794","52363"
"9149","5795","52354"
"9150","5796","52362"
"9151","5797","52355"
"9152","5798","52353"
"9153","5799","52361"
"9154","5800","52371"
"9155","5801","52354"
"9156","5802","52357"
"9160","5803","58111"
"9159","5803","58112"
"9158","5803","58113"
"9157","5803","58114"
"9161","5804","58153"
"9162","5805","58183"
"9163","5806","58172"
"9164","5807","58162"
"9165","5808","58152"
"9166","5809","58164"
"9167","5810","58163"
"9168","5811","58167"
"9169","5812","58154"
"9170","5813","58182"
"9171","5814","58193"
"9172","5815","58161"
"9173","5816","58181"
"9174","5817","58166"
"9175","5818","58191"
"9176","5819","58165"
"9177","5820","58171"
"9178","5821","58192"
"9182","5822","59211"
"9186","5822","59212"
"9180","5822","59213"
"9184","5822","59214"
"9185","5822","59215"
"9183","5822","59217"
"9181","5822","59218"
"9179","5822","59219"
"9187","5823","59255"
"9188","5824","59263"
"9189","5825","59252"
"9190","5826","59273"
"9191","5827","59271"
"9192","5828","59261"
"9193","5829","59262"
"9194","5830","59265"
"9195","5831","59274"
"9196","5832","59264"
"9197","5833","59272"
"9198","5834","59254"
"9199","5835","59253"
"9202","5836","50732"
"9204","5836","50733"
"9201","5836","50734"
"9203","5836","50735"
"9200","5836","50736"
"9208","5837","50721"
"9205","5837","50722"
"9207","5837","50723"
"9206","5837","50724"
"9213","5838","50711"
"9211","5838","50712"
"9210","5838","50713"
"9214","5838","50714"
"9209","5838","50715"
"9212","5838","50716"
"9218","5839","50741"
"9217","5839","50742"
"9215","5839","50743"
"9216","5839","50744"
"9220","5839","50745"
"9219","5839","50746"
"9223","5840","52411"
"9227","5840","52412"
"9225","5840","52413"
"9228","5840","52414"
"9226","5840","52415"
"9224","5840","52416"
"9222","5840","52418"
"9221","5840","52419"
"9229","5841","52464"
"9230","5842","52465"
"9231","5843","52466"
"9232","5844","52451"
"9233","5845","52473"
"9234","5846","52472"
"9235","5847","52461"
"9236","5848","52463"
"9237","5849","52462"
"9238","5850","52471"
"9240","5851","52121"
"9239","5851","52194"
"9241","5852","52192"
"9242","5853","52181"
"9243","5854","52182"
"9244","5855","52193"
"9245","5856","52184"
"9246","5857","52183"
"9251","5858","52141"
"9250","5858","52143"
"9248","5858","52144"
"9249","5858","52146"
"9247","5858","52147"
"9257","5859","52111"
"9254","5859","52112"
"9253","5859","52114"
"9252","5859","52115"
"9255","5859","52117"
"9256","5859","52125"
"9264","5860","52131"
"9261","5860","52132"
"9260","5860","52133"
"9263","5860","52134"
"9265","5860","52135"
"9262","5860","52136"
"9258","5860","52137"
"9259","5860","52138"
"9268","5861","52121"
"9269","5861","52122"
"9267","5861","52123"
"9266","5861","52124"
"9270","5861","52125"
"9274","5862","50611"
"9273","5862","50612"
"9272","5862","50613"
"9271","5862","50614"
"9275","5863","50664"
"9277","5864","50125"
"9276","5864","50182"
"9278","5865","50661"
"9280","5866","50187"
"9279","5866","50552"
"9282","5867","50218"
"9281","5867","50772"
"9283","5868","50774"
"9285","5869","50271"
"9284","5869","50663"
"9286","5870","50771"
"9290","5871","50212"
"9287","5871","50214"
"9289","5871","50513"
"9288","5871","50552"
"9291","5872","50777"
"9293","5873","50186"
"9292","5873","50776"
"9295","5874","50123"
"9296","5874","50611"
"9294","5874","50662"
"9298","5875","50225"
"9297","5875","50775"
"9300","5876","50131"
"9301","5876","50219"
"9299","5876","50773"
"9308","5877","50511"
"9305","5877","50512"
"9304","5877","50513"
"9302","5877","50517"
"9307","5877","50518"
"9303","5877","50519"
"9306","5877","50551"
"9311","5878","50514"
"9310","5878","50515"
"9312","5878","50516"
"9309","5878","50519"
"9313","5879","50614"
"9315","5879","50661"
"9314","5879","50663"
"9317","5880","50221"
"9316","5880","50229"
"9324","5881","53311"
"9323","5881","53312"
"9322","5881","53313"
"9321","5881","53314"
"9320","5881","53315"
"9318","5881","53316"
"9325","5881","53317"
"9326","5881","53318"
"9319","5881","53319"
"9327","5882","53353"
"9328","5883","53362"
"9329","5884","53382"
"9331","5885","53331"
"9330","5885","53391"
"9333","5886","53321"
"9332","5886","53371"
"9334","5887","53354"
"9335","5888","53355"
"9336","5889","53357"
"9338","5890","53314"
"9337","5890","53392"
"9339","5891","53381"
"9340","5892","53361"
"9341","5893","53352"
"9342","5894","53356"
"9343","5895","53357"
"9344","5896","53354"
"9345","5897","53372"
"9346","5898","53393"
"9351","5899","53411"
"9350","5899","53412"
"9352","5899","53413"
"9349","5899","53414"
"9348","5899","53416"
"9353","5899","53417"
"9347","5899","53418"
"9354","5900","53452"
"9355","5901","53456"
"9356","5902","53471"
"9357","5903","53458"
"9358","5904","53453"
"9359","5905","53482"
"9360","5906","53473"
"9361","5907","53455"
"9362","5908","53454"
"9363","5909","53462"
"9364","5910","53472"
"9365","5911","53474"
"9366","5912","53463"
"9367","5913","53481"
"9368","5914","53475"
"9369","5915","53461"
"9370","5916","53457"
"9371","5917","53418"
"9372","5918","53458"
"9373","5919","51161"
"9374","5920","51156"
"9375","5921","51171"
"9376","5922","51191"
"9377","5923","51163"
"9378","5924","51182"
"9379","5925","51174"
"9380","5926","51173"
"9381","5927","51162"
"9382","5928","51183"
"9383","5929","51164"
"9384","5930","51193"
"9385","5931","51137"
"9386","5932","51155"
"9387","5933","51192"
"9388","5934","51151"
"9389","5934","51182"
"9391","5935","51127"
"9390","5935","51152"
"9392","5936","51153"
"9393","5937","51181"
"9394","5938","60182"
"9395","5938","60183"
"9396","5938","60184"
"9400","5939","60191"
"9398","5939","60192"
"9399","5939","60198"
"9397","5939","60199"
"9403","5940","60171"
"9402","5940","60172"
"9404","5940","60173"
"9401","5940","60174"
"9408","5941","60122"
"9407","5941","60123"
"9405","5941","60124"
"9406","5941","60125"
"9410","5942","60224"
"9409","5942","60225"
"9411","5942","60226"
"9414","5943","60231"
"9412","5943","60234"
"9413","5943","60235"
"9415","5944","60271"
"9418","5944","60272"
"9417","5944","60273"
"9419","5944","60274"
"9416","5944","60275"
"9422","5945","60281"
"9423","5945","60282"
"9425","5945","60283"
"9421","5945","60284"
"9424","5945","60285"
"9420","5945","60286"
"9427","5946","60293"
"9426","5946","60294"
"9428","5947","60232"
"9429","5947","60233"
"9430","5948","60221"
"9431","5948","60222"
"9432","5948","60223"
"9435","5949","60126"
"9433","5949","60127"
"9434","5949","60128"
"9436","5949","60129"
"9439","5950","60175"
"9438","5950","60176"
"9441","5950","60177"
"9440","5950","60178"
"9437","5950","60179"
"9444","5951","60211"
"9443","5951","60212"
"9445","5951","60213"
"9442","5951","60214"
"9446","5951","60215"
"9449","5952","60112"
"9447","5952","60113"
"9448","5952","60114"
"9451","5952","60115"
"9450","5952","60116"
"9452","5953","60161"
"9454","5953","60162"
"9453","5953","60163"
"9455","5953","60164"
"9456","5953","60165"
"9459","5954","60192"
"9458","5954","60196"
"9457","5954","60197"
"9460","5955","60293"
"9462","5955","60295"
"9464","5955","60296"
"9463","5955","60297"
"9461","5955","60298"
"9465","5956","60195"
"9467","5956","60216"
"9469","5956","60217"
"9466","5956","60218"
"9468","5956","60219"
"9475","5957","60251"
"9473","5957","60252"
"9471","5957","60253"
"9470","5957","60254"
"9474","5957","60255"
"9472","5957","60256"
"9476","5958","60151"
"9478","5958","60152"
"9477","5958","60153"
"9480","5958","60154"
"9479","5958","60155"
"9481","5959","60141"
"9485","5959","60142"
"9483","5959","60143"
"9484","5959","60144"
"9482","5959","60145"
"9487","5960","60111"
"9486","5960","60117"
"9489","5960","60118"
"9488","5960","60119"
"9493","5961","60187"
"9492","5961","60188"
"9490","5961","60189"
"9491","5961","60281"
"9497","5962","60131"
"9498","5962","60132"
"9499","5962","60133"
"9495","5962","60134"
"9500","5962","60135"
"9501","5962","60136"
"9496","5962","60137"
"9494","5962","60138"
"9504","5963","60184"
"9503","5963","60185"
"9502","5963","60186"
"9505","5963","60187"
"9507","5964","60261"
"9509","5964","60262"
"9510","5964","60263"
"9506","5964","60264"
"9508","5964","60265"
"9512","5965","60291"
"9511","5965","60292"
"9513","5965","60299"
"9515","5966","60222"
"9514","5966","60227"
"9517","5966","60228"
"9516","5966","60229"
"9521","5967","60236"
"9519","5967","60237"
"9520","5967","60238"
"9518","5967","60239"
"9522","5968","60241"
"9526","5968","60242"
"9527","5968","60243"
"9523","5968","60244"
"9525","5968","60245"
"9524","5968","60246"
"9535","5969","61111"
"9536","5969","61112"
"9534","5969","61113"
"9528","5969","61114"
"9532","5969","61115"
"9530","5969","61116"
"9533","5969","61117"
"9531","5969","61118"
"9529","5969","61119"
"9537","5970","61173"
"9538","5971","61172"
"9539","5972","61152"
"9540","5973","61171"
"9541","5974","61177"
"9542","5975","61162"
"9543","5976","61155"
"9544","5977","61175"
"9545","5978","61151"
"9546","5979","61174"
"9547","5980","61156"
"9548","5981","61181"
"9549","5982","61153"
"9550","5983","61182"
"9551","5984","61154"
"9552","5985","61176"
"9555","5986","61121"
"9556","5986","61122"
"9554","5986","61123"
"9553","5986","61124"
"9558","5987","62211"
"9557","5987","62212"
"9561","5987","62213"
"9564","5987","62214"
"9563","5987","62215"
"9562","5987","62216"
"9560","5987","62217"
"9559","5987","62218"
"9565","5988","62271"
"9566","5989","62274"
"9567","5990","62263"
"9568","5991","62291"
"9569","5992","62292"
"9570","5993","62255"
"9571","5994","62293"
"9572","5995","62254"
"9573","5996","62272"
"9574","5997","62282"
"9575","5998","62262"
"9576","5999","62283"
"9577","6000","62275"
"9578","6001","62273"
"9579","6002","62264"
"9580","6003","62257"
"9581","6004","62284"
"9582","6005","62265"
"9583","6006","62261"
"9584","6007","62256"
"9585","6008","62253"
"9586","6009","62276"
"9587","6010","62281"
"9588","6011","62252"
"9589","6012","62261"
"9590","6013","62281"
"9591","6014","69112"
"9596","6014","69113"
"9593","6014","69114"
"9592","6014","69115"
"9594","6014","69116"
"9597","6014","69118"
"9595","6014","69119"
"9598","6015","69151"
"9599","6016","69174"
"9600","6017","69173"
"9601","6018","69152"
"9602","6019","69162"
"9603","6020","69163"
"9604","6021","69153"
"9605","6022","69155"
"9606","6023","69175"
"9607","6024","69163"
"9608","6025","69166"
"9609","6026","69154"
"9610","6027","69161"
"9611","6028","69172"
"9612","6029","69156"
"9613","6030","69165"
"9614","6031","69121"
"9618","6032","69311"
"9619","6032","69312"
"9617","6032","69314"
"9616","6032","69316"
"9615","6032","69317"
"9620","6033","69354"
"9621","6034","69382"
"9622","6035","69355"
"9623","6036","69383"
"9624","6037","69352"
"9625","6038","69362"
"9626","6039","69356"
"9627","6040","69361"
"9628","6041","69363"
"9629","6042","69371"
"9630","6043","69353"
"9632","6044","69321"
"9631","6044","69323"
"9634","6045","69212"
"9635","6045","69215"
"9633","6045","69216"
"9636","6046","69263"
"9637","6047","69281"
"9638","6048","69272"
"9639","6049","69252"
"9640","6050","69261"
"9641","6051","69291"
"9642","6052","69254"
"9643","6053","69262"
"9644","6054","69273"
"9645","6055","69253"
"9646","6056","69271"
"9647","6057","69271"
"9648","6058","69254"
"9657","6059","61212"
"9656","6059","61213"
"9660","6059","61214"
