"id","state","city","subdistrict","jne_code","sicepat_origin_code","sicepat_destination_code","anteraja_code","jet_code","is_active"
"4099","Sumatera Barat","Kota Bukittinggi","Guguk Panjang (Guguak Panjang)","PDG20213",NULL,"PDG20213",NULL,NULL,"1"
"4100","Sumatera Barat","Kab. Pasaman","Lubuk Sikaping","PDG20300",NULL,"PDG20300",NULL,NULL,"1"
"4101","Sumatera Barat","Kab. Pasaman","Bonjol","PDG20301",NULL,"PDG20301",NULL,NULL,"1"
"4102","Sumatera Barat","Kab. Pasaman","Panti","PDG20305",NULL,"PDG20305",NULL,NULL,"1"
"4103","Sumatera Barat","Kab. Pasaman","Rao","PDG20308",NULL,"PDG20308",NULL,NULL,"1"
"4104","Sumatera Barat","Kab. Pasaman","Tigo Nagari (III Nagari)","PDG20314",NULL,"PDG20314",NULL,NULL,"1"
"4105","Sumatera Barat","Kab. Pasaman","Mapat Tunggul Selatan","PDG20315",NULL,"PDG20315",NULL,NULL,"1"
"4106","Sumatera Barat","Kab. Pasaman","Duo Koto (II Koto)","PDG20316",NULL,"PDG20316",NULL,NULL,"1"
"4107","Sumatera Barat","Kab. Pasaman","Mapat Tunggul","PDG20325",NULL,"PDG20325",NULL,NULL,"1"
"4108","Sumatera Barat","Kab. Pasaman","Simpang Alahan Mati","PDG20308",NULL,"PDG20328",NULL,NULL,"1"
"4109","Sumatera Barat","Kab. Pasaman","Rao Utara","PDG20308",NULL,"PDG20329",NULL,NULL,"1"
"4110","Sumatera Barat","Kab. Pasaman","Rao Selatan","PDG20308",NULL,"PDG20330",NULL,NULL,"1"
"4111","Sumatera Barat","Kab. Pasaman","Padang Gelugur","PDG20315",NULL,"PDG20327",NULL,NULL,"1"
"4112","Sumatera Barat","Kab. Pesisir Selatan","Batang Kapas","PDG20501",NULL,"PDG20501",NULL,NULL,"1"
"4113","Sumatera Barat","Kab. Pesisir Selatan","Bayang","PDG20503",NULL,"PDG20503",NULL,NULL,"1"
"4114","Sumatera Barat","Kab. Pesisir Selatan","Koto XI Tarusan","PDG20505",NULL,"PDG20505",NULL,NULL,"1"
"4115","Sumatera Barat","Kab. Pesisir Selatan","Lengayang","PDG20506",NULL,"PDG20506",NULL,NULL,"1"
"4116","Sumatera Barat","Kab. Pesisir Selatan","Pancung Soal","PDG20510",NULL,"PDG20510",NULL,NULL,"1"
"4117","Sumatera Barat","Kab. Pesisir Selatan","Ranah Pesisir","PDG20511",NULL,"PDG20511",NULL,NULL,"1"
"4118","Sumatera Barat","Kab. Pesisir Selatan","Basa Ampek Balai Tapan","PDG20513",NULL,"PDG20513",NULL,NULL,"1"
"4119","Sumatera Barat","Kab. Pesisir Selatan","IV Nagari Bayang Utara","PDG20514",NULL,"PDG20514",NULL,NULL,"1"
"4120","Sumatera Barat","Kab. Pesisir Selatan","Linggo Sari Baganti","PDG20515",NULL,"PDG20515",NULL,NULL,"1"
"4121","Sumatera Barat","Kab. Pesisir Selatan","Silaut","PDG20516",NULL,"PDG20520",NULL,NULL,"1"
"4122","Sumatera Barat","Kab. Pesisir Selatan","Sutera","PDG20517",NULL,"PDG20517",NULL,NULL,"1"
"4123","Sumatera Barat","Kab. Pesisir Selatan","IV Jurai","PDG20518",NULL,"PDG20518",NULL,NULL,"1"
"4124","Sumatera Barat","Kab. Pesisir Selatan","Airpura","PDG20723",NULL,"PDG20522",NULL,NULL,"1"
"4125","Sumatera Barat","Kab. Pesisir Selatan","Lunang","PDG20515",NULL,"PDG20516",NULL,NULL,"1"
"4126","Sumatera Barat","Kab. Pesisir Selatan","Ranah Ampek Hulu Tapan","PDG20510",NULL,"PDG20519",NULL,NULL,"1"
"4127","Sumatera Barat","Kab. Padang Pariaman","Batang Anai","PDG20601",NULL,"PDG20601",NULL,NULL,"1"
"4128","Sumatera Barat","Kab. Padang Pariaman","2 X 11 Enam Lingkung","PDG20602",NULL,"PDG20602",NULL,NULL,"1"
